BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
57,"Haiti",1960,"F",15,999,88.57,9.16,1.92,2.19,0.71,0.11,0.05,0.57,0.47,0.10,0.00,1199,"HTI","Latin America and the Caribbean"
57,"Haiti",1965,"F",15,999,86.61,10.50,1.88,2.77,1.06,0.15,0.07,0.69,0.55,0.14,0.00,1282,"HTI","Latin America and the Caribbean"
57,"Haiti",1970,"F",15,999,83.31,12.47,2.04,4.04,1.72,0.20,0.15,0.90,0.69,0.20,0.01,1386,"HTI","Latin America and the Caribbean"
57,"Haiti",1975,"F",15,999,78.26,15.35,2.39,6.06,2.14,0.32,0.15,1.21,0.92,0.29,0.01,1504,"HTI","Latin America and the Caribbean"
57,"Haiti",1980,"F",15,999,71.61,18.87,2.82,9.11,2.76,0.41,0.34,1.65,1.22,0.41,0.02,1649,"HTI","Latin America and the Caribbean"
57,"Haiti",1985,"F",15,999,65.25,22.67,3.25,11.66,3.00,0.45,0.23,2.02,1.50,0.50,0.01,1813,"HTI","Latin America and the Caribbean"
57,"Haiti",1990,"F",15,999,58.80,26.22,3.62,14.42,3.11,0.59,0.33,2.41,1.80,0.60,0.02,1990,"HTI","Latin America and the Caribbean"
57,"Haiti",1995,"F",15,999,52.72,29.25,3.87,17.33,3.06,0.74,0.41,2.79,2.08,0.69,0.02,2192,"HTI","Latin America and the Caribbean"
57,"Haiti",2000,"F",15,999,49.69,29.44,3.74,20.01,2.84,0.92,0.51,3.06,2.25,0.78,0.03,2453,"HTI","Latin America and the Caribbean"
57,"Haiti",2005,"F",15,999,47.43,29.23,3.58,22.29,2.52,1.11,0.62,3.27,2.39,0.85,0.03,2751,"HTI","Latin America and the Caribbean"
57,"Haiti",2010,"F",15,999,45.84,28.86,3.44,24.05,2.21,1.33,0.76,3.44,2.49,0.90,0.04,2992,"HTI","Latin America and the Caribbean"
58,"Honduras",1950,"F",15,999,66.31,30.34,6.96,3.20,2.15,0.13,0.06,1.49,1.32,0.17,0.00,377,"HND","Latin America and the Caribbean"
58,"Honduras",1955,"F",15,999,63.98,32.15,7.24,3.68,2.50,0.15,0.07,1.61,1.41,0.19,0.00,437,"HND","Latin America and the Caribbean"
58,"Honduras",1960,"F",15,999,60.26,35.18,7.71,4.31,2.94,0.22,0.10,1.80,1.56,0.23,0.01,506,"HND","Latin America and the Caribbean"
58,"Honduras",1965,"F",15,999,56.30,38.44,6.82,4.96,3.33,0.31,0.14,1.95,1.67,0.27,0.01,588,"HND","Latin America and the Caribbean"
58,"Honduras",1970,"F",15,999,51.71,41.80,7.24,6.17,4.08,0.36,0.16,2.20,1.86,0.33,0.01,673,"HND","Latin America and the Caribbean"
58,"Honduras",1975,"F",15,999,45.84,46.19,9.88,7.55,4.75,0.41,0.18,2.56,2.16,0.39,0.01,786,"HND","Latin America and the Caribbean"
58,"Honduras",1980,"F",15,999,34.35,51.17,13.56,13.00,7.69,1.47,0.66,3.56,2.81,0.71,0.04,942,"HND","Latin America and the Caribbean"
58,"Honduras",1985,"F",15,999,24.96,53.77,17.43,19.17,10.94,2.08,1.01,4.50,3.41,1.03,0.06,1125,"HND","Latin America and the Caribbean"
58,"Honduras",1990,"F",15,999,21.31,54.41,21.32,21.91,12.01,2.34,1.15,4.95,3.73,1.16,0.07,1338,"HND","Latin America and the Caribbean"
58,"Honduras",1995,"F",15,999,17.74,55.73,26.31,23.35,12.17,3.13,1.56,5.37,4.05,1.22,0.09,1580,"HND","Latin America and the Caribbean"
58,"Honduras",2000,"F",15,999,14.64,55.56,31.47,25.26,12.42,4.50,2.26,5.87,4.40,1.34,0.14,1871,"HND","Latin America and the Caribbean"
58,"Honduras",2005,"F",15,999,11.54,52.78,34.95,29.21,13.50,6.44,3.26,6.54,4.77,1.57,0.19,2186,"HND","Latin America and the Caribbean"
58,"Honduras",2010,"F",15,999,9.11,47.93,34.89,34.63,15.00,8.31,4.24,7.17,5.06,1.85,0.25,2538,"HND","Latin America and the Caribbean"
59,"Jamaica",1950,"F",15,999,16.07,79.50,25.64,4.26,1.58,0.18,0.09,3.61,3.42,0.19,0.01,468,"JAM","Latin America and the Caribbean"
59,"Jamaica",1955,"F",15,999,15.05,80.16,26.13,4.67,1.71,0.20,0.10,3.69,3.48,0.20,0.01,508,"JAM","Latin America and the Caribbean"
59,"Jamaica",1960,"F",15,999,13.65,79.22,26.83,6.96,2.58,0.18,0.09,3.91,3.61,0.30,0.01,510,"JAM","Latin America and the Caribbean"
59,"Jamaica",1965,"F",15,999,8.22,79.51,28.74,11.74,4.28,0.51,0.24,4.51,3.98,0.51,0.02,529,"JAM","Latin America and the Caribbean"
59,"Jamaica",1970,"F",15,999,3.56,82.64,31.51,13.05,4.81,0.72,0.34,4.85,4.25,0.58,0.02,521,"JAM","Latin America and the Caribbean"
59,"Jamaica",1975,"F",15,999,3.14,75.88,31.67,19.77,7.35,1.19,0.54,5.40,4.48,0.88,0.03,577,"JAM","Latin America and the Caribbean"
59,"Jamaica",1980,"F",15,999,2.37,66.55,30.38,29.70,11.88,1.35,0.62,6.14,4.77,1.33,0.04,658,"JAM","Latin America and the Caribbean"
59,"Jamaica",1985,"F",15,999,4.32,56.36,27.89,36.97,15.65,2.41,1.19,6.69,4.89,1.72,0.07,745,"JAM","Latin America and the Caribbean"
59,"Jamaica",1990,"F",15,999,4.20,49.29,25.64,43.24,19.44,3.27,1.68,7.25,5.04,2.11,0.10,795,"JAM","Latin America and the Caribbean"
59,"Jamaica",1995,"F",15,999,4.75,36.06,19.66,49.55,23.18,9.47,4.99,8.35,5.21,2.84,0.29,843,"JAM","Latin America and the Caribbean"
59,"Jamaica",2000,"F",15,999,5.79,23.63,13.29,55.45,26.13,15.12,8.09,9.32,5.34,3.51,0.46,890,"JAM","Latin America and the Caribbean"
59,"Jamaica",2005,"F",15,999,5.73,18.53,10.95,59.18,28.86,16.54,8.84,9.79,5.43,3.85,0.51,937,"JAM","Latin America and the Caribbean"
59,"Jamaica",2010,"F",15,999,6.40,15.03,9.20,57.82,29.03,20.75,11.09,10.06,5.44,3.99,0.64,986,"JAM","Latin America and the Caribbean"
60,"Mexico",1950,"F",15,999,50.34,44.71,10.33,4.31,1.44,0.57,0.25,2.17,1.94,0.21,0.02,8150,"MEX","Latin America and the Caribbean"
60,"Mexico",1955,"F",15,999,47.31,46.71,11.06,5.31,1.62,0.61,0.26,2.35,2.09,0.24,0.02,9074,"MEX","Latin America and the Caribbean"
60,"Mexico",1960,"F",15,999,43.90,49.10,11.70,6.30,1.70,0.60,0.26,2.53,2.24,0.28,0.02,10300,"MEX","Latin America and the Caribbean"
60,"Mexico",1965,"F",15,999,42.66,48.40,13.16,8.02,2.96,0.95,0.45,2.80,2.38,0.39,0.03,11804,"MEX","Latin America and the Caribbean"
60,"Mexico",1970,"F",15,999,39.07,48.49,15.46,10.97,4.37,1.52,0.77,3.27,2.67,0.55,0.05,13725,"MEX","Latin America and the Caribbean"
60,"Mexico",1975,"F",15,999,34.78,48.93,17.59,14.21,5.80,2.08,1.13,3.76,2.97,0.72,0.06,16083,"MEX","Latin America and the Caribbean"
60,"Mexico",1980,"F",15,999,29.91,47.54,19.75,19.20,8.08,3.31,1.84,4.49,3.37,1.02,0.10,18943,"MEX","Latin America and the Caribbean"
60,"Mexico",1985,"F",15,999,23.78,44.96,19.78,26.86,11.41,4.39,2.66,5.37,3.82,1.41,0.14,22356,"MEX","Latin America and the Caribbean"
60,"Mexico",1990,"F",15,999,18.57,42.43,19.52,33.50,14.13,5.50,3.01,6.13,4.20,1.76,0.17,26443,"MEX","Latin America and the Caribbean"
60,"Mexico",1995,"F",15,999,14.61,40.90,20.87,36.87,15.57,7.63,5.19,6.81,4.52,2.03,0.26,30545,"MEX","Latin America and the Caribbean"
60,"Mexico",2000,"F",15,999,11.72,38.52,19.86,40.28,17.01,9.47,7.21,7.36,4.74,2.29,0.33,34420,"MEX","Latin America and the Caribbean"
60,"Mexico",2005,"F",15,999,9.29,32.85,17.17,45.29,20.23,12.58,8.94,8.12,4.97,2.72,0.43,38385,"MEX","Latin America and the Caribbean"
60,"Mexico",2010,"F",15,999,6.91,28.45,17.33,49.75,22.38,14.90,10.73,8.82,5.25,3.06,0.51,42445,"MEX","Latin America and the Caribbean"
61,"Nicaragua",1950,"F",15,999,63.67,34.01,8.53,2.20,0.81,0.12,0.05,1.52,1.42,0.10,0.00,340,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1955,"F",15,999,63.35,33.85,8.63,2.64,0.96,0.16,0.07,1.56,1.44,0.12,0.00,380,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1960,"F",15,999,63.07,33.64,8.77,3.06,1.13,0.23,0.11,1.62,1.47,0.14,0.01,432,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1965,"F",15,999,62.80,32.88,8.83,3.90,1.43,0.43,0.20,1.71,1.51,0.19,0.01,495,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1970,"F",15,999,62.53,31.67,8.84,4.83,1.77,0.98,0.44,1.85,1.56,0.26,0.03,587,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1975,"F",15,999,61.15,31.13,9.06,5.87,2.21,1.85,0.83,2.08,1.67,0.35,0.05,693,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1980,"F",15,999,58.62,30.18,9.17,7.74,3.11,3.48,1.57,2.49,1.85,0.53,0.10,815,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1985,"F",15,999,55.23,30.30,9.65,9.78,4.15,4.70,2.28,2.91,2.07,0.70,0.14,945,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1990,"F",15,999,50.98,31.23,10.41,12.44,5.54,5.38,2.64,3.34,2.32,0.86,0.16,1078,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1995,"F",15,999,47.30,29.61,10.36,16.08,7.42,7.02,3.47,3.89,2.59,1.10,0.21,1259,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2000,"F",15,999,42.95,27.39,10.06,20.69,9.65,8.99,4.46,4.55,2.90,1.38,0.27,1458,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2005,"F",15,999,37.83,25.98,9.99,25.41,12.36,10.80,5.42,5.24,3.25,1.67,0.32,1696,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2010,"F",15,999,33.34,24.53,9.86,29.75,14.96,12.40,6.34,5.86,3.56,1.92,0.37,1962,"NIC","Latin America and the Caribbean"
62,"Panama",1950,"F",15,999,34.05,51.50,22.70,13.46,3.67,0.95,0.48,3.69,3.09,0.57,0.03,248,"PAN","Latin America and the Caribbean"
62,"Panama",1955,"F",15,999,29.27,53.52,24.65,15.84,4.24,1.36,0.68,4.10,3.38,0.68,0.04,278,"PAN","Latin America and the Caribbean"
62,"Panama",1960,"F",15,999,24.01,55.81,27.97,18.51,4.81,1.65,0.90,4.57,3.72,0.80,0.05,314,"PAN","Latin America and the Caribbean"
62,"Panama",1965,"F",15,999,21.15,54.87,25.34,21.31,6.10,2.67,1.21,4.90,3.84,0.98,0.08,358,"PAN","Latin America and the Caribbean"
62,"Panama",1970,"F",15,999,18.29,52.97,25.42,25.01,8.34,3.73,1.73,5.41,4.08,1.22,0.11,411,"PAN","Latin America and the Caribbean"
62,"Panama",1975,"F",15,999,16.54,49.93,24.77,27.97,11.26,5.57,2.35,5.92,4.25,1.51,0.16,481,"PAN","Latin America and the Caribbean"
62,"Panama",1980,"F",15,999,14.94,44.04,23.50,33.44,17.34,7.62,3.17,6.69,4.49,1.98,0.22,573,"PAN","Latin America and the Caribbean"
62,"Panama",1985,"F",15,999,11.80,40.97,23.03,36.17,20.27,11.08,4.71,7.43,4.75,2.36,0.32,668,"PAN","Latin America and the Caribbean"
62,"Panama",1990,"F",15,999,10.18,37.85,21.08,39.44,19.44,12.53,6.05,7.78,4.89,2.52,0.37,774,"PAN","Latin America and the Caribbean"
62,"Panama",1995,"F",15,999,8.97,34.67,22.10,39.38,23.69,16.97,9.36,8.52,5.08,2.91,0.53,885,"PAN","Latin America and the Caribbean"
62,"Panama",2000,"F",15,999,8.04,31.32,19.38,39.98,21.54,20.43,13.44,8.89,5.15,3.07,0.68,999,"PAN","Latin America and the Caribbean"
62,"Panama",2005,"F",15,999,6.47,28.57,19.33,41.51,26.30,23.45,14.99,9.55,5.33,3.44,0.77,1119,"PAN","Latin America and the Caribbean"
62,"Panama",2010,"F",15,999,5.29,26.72,18.66,42.08,27.36,25.91,16.52,9.93,5.44,3.64,0.85,1244,"PAN","Latin America and the Caribbean"
74,"Paraguay",1950,"F",15,999,45.50,49.87,8.90,4.40,1.72,0.21,0.10,2.24,2.04,0.20,0.01,481,"PRY","Latin America and the Caribbean"
74,"Paraguay",1955,"F",15,999,36.23,58.29,9.59,5.16,2.08,0.33,0.16,2.61,2.37,0.24,0.01,509,"PRY","Latin America and the Caribbean"
74,"Paraguay",1960,"F",15,999,27.82,64.58,10.70,7.13,2.91,0.49,0.24,3.06,2.72,0.33,0.01,540,"PRY","Latin America and the Caribbean"
74,"Paraguay",1965,"F",15,999,25.03,65.08,11.05,9.00,3.72,0.87,0.47,3.34,2.88,0.43,0.03,585,"PRY","Latin America and the Caribbean"
74,"Paraguay",1970,"F",15,999,20.66,66.03,13.49,12.13,5.07,1.15,0.74,3.81,3.18,0.59,0.04,671,"PRY","Latin America and the Caribbean"
74,"Paraguay",1975,"F",15,999,16.80,65.57,16.42,15.68,6.50,1.93,0.98,4.36,3.52,0.78,0.06,763,"PRY","Latin America and the Caribbean"
74,"Paraguay",1980,"F",15,999,13.71,63.86,18.60,19.90,9.30,2.53,1.53,4.93,3.82,1.03,0.08,907,"PRY","Latin America and the Caribbean"
74,"Paraguay",1985,"F",15,999,10.66,62.41,21.92,21.94,10.60,4.97,2.73,5.57,4.14,1.27,0.15,1049,"PRY","Latin America and the Caribbean"
74,"Paraguay",1990,"F",15,999,8.94,61.15,23.02,23.25,11.85,6.64,4.02,5.98,4.32,1.45,0.21,1222,"PRY","Latin America and the Caribbean"
74,"Paraguay",1995,"F",15,999,7.81,64.95,32.63,20.21,12.06,7.01,4.10,6.17,4.56,1.39,0.22,1408,"PRY","Latin America and the Caribbean"
74,"Paraguay",2000,"F",15,999,8.61,61.38,23.03,23.34,14.47,6.67,4.69,6.09,4.33,1.53,0.23,1648,"PRY","Latin America and the Caribbean"
74,"Paraguay",2005,"F",15,999,5.18,47.14,22.47,43.94,28.81,3.71,2.31,7.47,4.95,2.41,0.12,1917,"PRY","Latin America and the Caribbean"
74,"Paraguay",2010,"F",15,999,3.27,40.88,24.72,48.34,33.48,7.48,4.52,8.46,5.32,2.90,0.24,2212,"PRY","Latin America and the Caribbean"
75,"Peru",1950,"F",15,999,55.64,35.42,13.39,8.09,4.58,0.94,0.54,2.42,2.01,0.38,0.03,2225,"PER","Latin America and the Caribbean"
75,"Peru",1955,"F",15,999,53.05,36.80,13.68,9.07,5.08,1.13,0.67,2.59,2.13,0.43,0.04,2498,"PER","Latin America and the Caribbean"
75,"Peru",1960,"F",15,999,50.16,38.32,14.01,10.13,5.61,1.40,0.87,2.79,2.26,0.49,0.05,2810,"PER","Latin America and the Caribbean"
75,"Peru",1965,"F",15,999,45.53,39.49,14.25,12.64,6.94,2.35,1.48,3.22,2.51,0.64,0.08,3197,"PER","Latin America and the Caribbean"
75,"Peru",1970,"F",15,999,38.44,41.14,14.59,17.24,8.91,3.17,2.31,3.86,2.90,0.85,0.11,3687,"PER","Latin America and the Caribbean"
75,"Peru",1975,"F",15,999,31.82,41.17,16.01,21.03,10.85,5.95,4.04,4.68,3.33,1.15,0.20,4297,"PER","Latin America and the Caribbean"
75,"Peru",1980,"F",15,999,26.08,38.95,15.47,26.81,12.67,8.13,5.49,5.47,3.73,1.46,0.27,5031,"PER","Latin America and the Caribbean"
75,"Peru",1985,"F",15,999,22.41,35.78,11.64,30.12,15.27,11.47,7.78,6.09,3.92,1.78,0.38,5844,"PER","Latin America and the Caribbean"
75,"Peru",1990,"F",15,999,20.28,33.28,9.59,30.52,18.64,15.92,10.87,6.69,4.07,2.08,0.54,6719,"PER","Latin America and the Caribbean"
75,"Peru",1995,"F",15,999,17.47,31.26,8.88,31.87,26.35,19.41,13.34,7.39,4.28,2.45,0.65,7573,"PER","Latin America and the Caribbean"
75,"Peru",2000,"F",15,999,14.02,29.83,8.39,35.67,23.72,20.48,14.29,7.76,4.52,2.55,0.70,8493,"PER","Latin America and the Caribbean"
75,"Peru",2005,"F",15,999,11.92,26.53,7.65,39.88,23.90,21.67,15.30,8.17,4.72,2.71,0.74,9482,"PER","Latin America and the Caribbean"
75,"Peru",2010,"F",15,999,9.47,24.36,7.24,42.15,22.63,24.01,17.12,8.61,4.92,2.87,0.82,10559,"PER","Latin America and the Caribbean"
65,"Trinidad and Tobago",1950,"F",15,999,22.12,67.70,38.03,9.89,2.17,0.28,0.14,4.80,4.41,0.38,0.01,191,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1955,"F",15,999,18.99,69.13,38.51,11.52,2.96,0.33,0.16,5.06,4.60,0.45,0.01,208,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1960,"F",15,999,15.93,68.64,38.25,15.06,3.46,0.43,0.20,5.42,4.83,0.58,0.01,242,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1965,"F",15,999,13.25,67.57,37.56,18.68,3.95,0.51,0.24,5.75,5.02,0.71,0.01,263,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1970,"F",15,999,10.52,64.85,37.95,24.09,4.68,0.52,0.24,6.23,5.32,0.89,0.02,289,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1975,"F",15,999,5.02,65.49,39.04,28.28,5.09,1.21,0.67,6.83,5.72,1.07,0.04,317,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1980,"F",15,999,1.01,62.17,38.52,35.29,6.28,1.52,1.03,7.49,6.10,1.34,0.05,358,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1985,"F",15,999,3.08,54.48,35.25,40.39,7.49,2.05,1.23,7.74,6.11,1.56,0.07,393,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1990,"F",15,999,4.60,46.43,31.23,46.53,9.26,2.44,1.53,8.03,6.15,1.80,0.08,406,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",1995,"F",15,999,3.48,39.24,27.69,54.57,11.91,2.71,1.72,8.56,6.35,2.12,0.09,442,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",2000,"F",15,999,2.59,32.61,24.25,61.86,15.41,2.93,1.86,9.05,6.53,2.43,0.10,491,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",2005,"F",15,999,1.94,28.23,22.14,65.91,19.44,3.91,2.48,9.47,6.65,2.69,0.13,521,"TTO","Latin America and the Caribbean"
65,"Trinidad and Tobago",2010,"F",15,999,1.74,24.70,20.16,68.38,23.64,5.18,3.44,9.81,6.72,2.92,0.17,541,"TTO","Latin America and the Caribbean"
77,"Uruguay",1950,"F",15,999,18.48,69.99,27.21,8.09,3.23,3.47,0.30,4.23,3.61,0.55,0.08,796,"URY","Latin America and the Caribbean"
77,"Uruguay",1955,"F",15,999,15.76,69.63,27.01,10.68,4.33,3.93,0.38,4.55,3.78,0.69,0.09,854,"URY","Latin America and the Caribbean"
77,"Uruguay",1960,"F",15,999,13.35,69.33,26.90,12.99,5.43,4.33,0.41,4.83,3.93,0.81,0.09,919,"URY","Latin America and the Caribbean"
77,"Uruguay",1965,"F",15,999,11.22,67.84,26.85,16.20,6.99,4.75,0.47,5.18,4.10,0.98,0.10,979,"URY","Latin America and the Caribbean"
77,"Uruguay",1970,"F",15,999,9.52,64.94,29.42,19.67,8.72,5.81,1.33,5.70,4.36,1.20,0.14,1025,"URY","Latin America and the Caribbean"
77,"Uruguay",1975,"F",15,999,8.50,60.68,30.17,23.69,10.58,7.06,2.42,6.21,4.57,1.45,0.19,1045,"URY","Latin America and the Caribbean"
77,"Uruguay",1980,"F",15,999,5.40,56.67,29.68,29.93,13.54,7.99,3.51,6.88,4.87,1.78,0.23,1100,"URY","Latin America and the Caribbean"
77,"Uruguay",1985,"F",15,999,3.18,51.86,28.85,35.64,15.25,9.32,4.94,7.49,5.12,2.09,0.29,1147,"URY","Latin America and the Caribbean"
77,"Uruguay",1990,"F",15,999,3.87,51.15,29.74,38.26,15.75,6.72,4.03,7.36,5.13,2.02,0.21,1202,"URY","Latin America and the Caribbean"
77,"Uruguay",1995,"F",15,999,4.44,51.30,28.30,40.36,15.85,3.89,2.78,7.10,5.04,1.92,0.13,1262,"URY","Latin America and the Caribbean"
77,"Uruguay",2000,"F",15,999,2.58,45.72,33.56,44.50,17.75,7.20,4.80,8.02,5.48,2.30,0.24,1319,"URY","Latin America and the Caribbean"
77,"Uruguay",2005,"F",15,999,1.76,46.26,33.78,42.43,16.86,9.54,6.51,8.19,5.52,2.35,0.32,1373,"URY","Latin America and the Caribbean"
77,"Uruguay",2010,"F",15,999,0.92,40.58,33.30,47.27,20.75,11.22,7.48,8.81,5.73,2.71,0.37,1429,"URY","Latin America and the Caribbean"
78,"Venezuela",1950,"F",15,999,54.61,41.71,8.26,3.24,0.82,0.41,0.20,1.86,1.72,0.13,0.01,1429,"VEN","Latin America and the Caribbean"
78,"Venezuela",1955,"F",15,999,52.18,43.12,16.17,4.23,1.39,0.45,0.21,2.25,2.06,0.18,0.01,1692,"VEN","Latin America and the Caribbean"
78,"Venezuela",1960,"F",15,999,48.09,45.03,22.13,6.30,2.68,0.55,0.24,2.71,2.43,0.27,0.02,2021,"VEN","Latin America and the Caribbean"
78,"Venezuela",1965,"F",15,999,42.70,45.09,15.38,11.17,4.40,1.06,0.45,3.05,2.55,0.48,0.03,2408,"VEN","Latin America and the Caribbean"
78,"Venezuela",1970,"F",15,999,38.14,43.66,12.50,16.54,5.88,1.72,0.68,3.53,2.78,0.70,0.05,2895,"VEN","Latin America and the Caribbean"
78,"Venezuela",1975,"F",15,999,28.57,44.14,11.29,23.48,7.42,3.84,1.39,4.45,3.30,1.05,0.10,3583,"VEN","Latin America and the Caribbean"
78,"Venezuela",1980,"F",15,999,19.85,44.03,12.46,30.71,8.52,5.40,1.91,5.37,3.86,1.36,0.15,4443,"VEN","Latin America and the Caribbean"
78,"Venezuela",1985,"F",15,999,19.65,48.09,14.22,23.33,5.74,8.92,2.37,5.29,3.80,1.26,0.23,5255,"VEN","Latin America and the Caribbean"
78,"Venezuela",1990,"F",15,999,19.04,54.54,17.68,15.83,3.46,10.59,2.42,5.11,3.75,1.10,0.26,6099,"VEN","Latin America and the Caribbean"
78,"Venezuela",1995,"F",15,999,17.64,53.52,21.81,16.00,3.07,12.84,2.68,5.53,3.99,1.23,0.31,7058,"VEN","Latin America and the Caribbean"
78,"Venezuela",2000,"F",15,999,16.01,52.16,26.43,16.10,2.71,15.73,3.33,6.02,4.27,1.37,0.38,8103,"VEN","Latin America and the Caribbean"
78,"Venezuela",2005,"F",15,999,15.60,47.55,28.52,18.44,2.72,18.40,3.95,6.52,4.49,1.58,0.45,9222,"VEN","Latin America and the Caribbean"
78,"Venezuela",2010,"F",15,999,13.89,43.92,29.03,13.80,1.79,28.39,6.22,7.34,4.72,1.93,0.69,10318,"VEN","Latin America and the Caribbean"
1,"Algeria",1950,"F",15,999,83.85,14.81,3.14,1.27,0.23,0.15,0.07,0.70,0.62,0.07,0.00,2531,"DZA","Middle East and North Africa"
1,"Algeria",1955,"F",15,999,84.40,13.93,2.98,1.55,0.34,0.13,0.06,0.69,0.61,0.08,0.00,2795,"DZA","Middle East and North Africa"
1,"Algeria",1960,"F",15,999,87.53,10.53,2.21,1.81,0.53,0.13,0.06,0.60,0.50,0.10,0.00,3048,"DZA","Middle East and North Africa"
1,"Algeria",1965,"F",15,999,89.64,8.09,1.62,2.13,1.02,0.12,0.06,0.55,0.43,0.12,0.00,3216,"DZA","Middle East and North Africa"
1,"Algeria",1970,"F",15,999,87.39,8.80,1.65,3.62,2.08,0.11,0.05,0.76,0.54,0.21,0.00,3766,"DZA","Middle East and North Africa"
1,"Algeria",1975,"F",15,999,79.86,14.11,2.45,5.72,3.85,0.22,0.10,1.22,0.85,0.36,0.01,4375,"DZA","Middle East and North Africa"
1,"Algeria",1980,"F",15,999,71.91,18.31,2.89,9.13,6.73,0.54,0.25,1.84,1.22,0.61,0.02,5142,"DZA","Middle East and North Africa"
1,"Algeria",1985,"F",15,999,62.63,21.94,3.10,14.07,11.16,1.22,0.60,2.69,1.67,0.98,0.04,6125,"DZA","Middle East and North Africa"
1,"Algeria",1990,"F",15,999,53.93,24.19,3.05,19.76,16.51,1.96,0.98,3.60,2.12,1.42,0.06,7222,"DZA","Middle East and North Africa"
1,"Algeria",1995,"F",15,999,45.69,26.03,2.90,25.10,21.76,3.01,1.52,4.51,2.55,1.87,0.09,8534,"DZA","Middle East and North Africa"
1,"Algeria",2000,"F",15,999,37.95,27.52,2.68,29.02,25.87,5.34,2.71,5.38,2.97,2.25,0.16,10018,"DZA","Middle East and North Africa"
1,"Algeria",2005,"F",15,999,30.96,28.57,2.46,31.99,29.30,8.31,4.30,6.21,3.35,2.61,0.25,11514,"DZA","Middle East and North Africa"
1,"Algeria",2010,"F",15,999,25.32,28.31,2.16,33.77,31.61,12.42,6.61,7.04,3.69,2.98,0.38,12870,"DZA","Middle East and North Africa"
80,"Bahrain",1950,"F",15,999,94.39,2.50,1.22,2.33,0.97,0.80,0.51,0.44,0.30,0.12,0.03,30,"BHR","Middle East and North Africa"
80,"Bahrain",1955,"F",15,999,93.28,2.84,1.54,3.09,1.31,0.88,0.56,0.54,0.37,0.14,0.03,34,"BHR","Middle East and North Africa"
80,"Bahrain",1960,"F",15,999,90.09,4.64,2.65,4.21,1.85,1.15,0.74,0.77,0.54,0.20,0.04,39,"BHR","Middle East and North Africa"
80,"Bahrain",1965,"F",15,999,81.60,9.60,6.30,6.80,3.09,2.10,1.61,1.42,1.01,0.33,0.07,49,"BHR","Middle East and North Africa"
80,"Bahrain",1970,"F",15,999,71.31,10.80,4.61,15.29,7.09,2.62,1.21,2.26,1.54,0.65,0.08,52,"BHR","Middle East and North Africa"
80,"Bahrain",1975,"F",15,999,58.51,14.35,6.13,22.26,10.78,4.82,1.86,3.38,2.24,1.01,0.13,66,"BHR","Middle East and North Africa"
80,"Bahrain",1980,"F",15,999,49.58,14.51,6.30,28.10,15.08,7.65,2.96,4.38,2.77,1.40,0.21,85,"BHR","Middle East and North Africa"
80,"Bahrain",1985,"F",15,999,44.01,12.13,5.53,31.39,18.63,12.19,4.51,5.28,3.14,1.80,0.33,106,"BHR","Middle East and North Africa"
80,"Bahrain",1990,"F",15,999,36.02,10.58,5.49,40.03,25.10,13.36,4.99,6.34,3.69,2.29,0.37,129,"BHR","Middle East and North Africa"
80,"Bahrain",1995,"F",15,999,24.41,14.41,8.28,48.67,31.62,12.35,4.54,7.38,4.34,2.70,0.34,160,"BHR","Middle East and North Africa"
80,"Bahrain",2000,"F",15,999,17.03,16.96,10.20,56.87,37.65,9.14,3.31,8.02,4.78,3.00,0.25,192,"BHR","Middle East and North Africa"
80,"Bahrain",2005,"F",15,999,11.85,14.75,9.62,61.14,42.70,12.26,4.14,8.94,5.14,3.48,0.33,214,"BHR","Middle East and North Africa"
80,"Bahrain",2010,"F",15,999,9.30,12.87,8.81,62.08,44.19,15.75,5.12,9.55,5.32,3.81,0.42,249,"BHR","Middle East and North Africa"
